GISJOIN,STATEA,COUNTYA,TRACTA,BLKGRPA,from_5_to_17_years,from_5_to_17_years_speak_only_english,from_5_to_17_years_speak_spanish,from_5_to_17_years_speak_spanish_very_well,from_5_to_17_years_speak_spanish_well,from_5_to_17_years_speak_spanish_not_well,from_5_to_17_years_speak_spanish_not_at_all,from_5_to_17_years_speak_indo_european,from_5_to_17_years_speak_indo_european_very_well,from_5_to_17_years_speak_indo_european_well,from_5_to_17_years_speak_indo_european_not_well,from_5_to_17_years_speak_indo_european_not_at_all,from_5_to_17_years_speak_asian_and_pacific_island,from_5_to_17_years_speak_asian_and_pacific_island_very_well,from_5_to_17_years_speak_asian_and_pacific_island_well,from_5_to_17_years_speak_asian_and_pacific_island_not_well,from_5_to_17_years_speak_asian_and_pacific_island_not_at_all,from_5_to_17_years_speak_other,from_5_to_17_years_speak_other_very_well,from_5_to_17_years_speak_other_well,from_5_to_17_years_speak_other_not_well,from_5_to_17_years_speak_other_not_at_all,from_18_to_64_years,from_18_to_64_years_speak_only_english,from_18_to_64_years_speak_spanish,from_18_to_64_years_speak_spanish_very_well,from_18_to_64_years_speak_spanish_well,from_18_to_64_years_speak_spanish_not_well,from_18_to_64_years_speak_spanish_not_at_all,from_18_to_64_years_speak_indo_european,from_18_to_64_years_speak_indo_european_very_well,from_18_to_64_years_speak_indo_european_well,from_18_to_64_years_speak_indo_european_not_well,from_18_to_64_years_speak_indo_european_not_at_all,from_18_to_64_years_speak_asian_and_pacific_island,from_18_to_64_years_speak_asian_and_pacific_island_very_well,from_18_to_64_years_speak_asian_and_pacific_island_well,from_18_to_64_years_speak_asian_and_pacific_island_not_well,from_18_to_64_years_speak_asian_and_pacific_island_not_at_all,from_18_to_64_years_speak_other,from_18_to_64_years_speak_other_very_well,from_18_to_64_years_speak_other_well,from_18_to_64_years_speak_other_not_well,from_18_to_64_years_speak_other_not_at_all,from_64_to_over,from_64_to_over_speak_only_english,from_64_to_over_speak_spanish,from_64_to_over_speak_spanish_very_well,from_64_to_over_speak_spanish_well,from_64_to_over_speak_spanish_not_well,from_64_to_over_speak_spanish_not_at_all,from_64_to_over_speak_indo_european,from_64_to_over_speak_indo_european_very_well,from_64_to_over_speak_indo_european_well,from_64_to_over_speak_indo_european_not_well,from_64_to_over_speak_indo_european_not_at_all,from_64_to_over_speak_asian_and_pacific_island,from_64_to_over_speak_asian_and_pacific_island_very_well,from_64_to_over_speak_asian_and_pacific_island_well,from_64_to_over_speak_asian_and_pacific_island_not_well,from_64_to_over_speak_asian_and_pacific_island_not_at_all,from_64_to_over_speak_other,from_64_to_over_speak_other_very_well,from_64_to_over_speak_other_well,from_64_to_over_speak_other_not_well,from_64_to_over_speak_other_not_at_all
G41000300101005,41,3,10100,5,281,269,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,831,783,20,20,0,0,0,13,13,0,0,0,15,15,0,0,0,0,0,0,0,0,499,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300102001,41,3,10200,1,406,367,27,27,0,0,0,0,0,0,0,0,12,10,2,0,0,0,0,0,0,0,1311,1245,45,43,2,0,0,11,11,0,0,0,10,8,2,0,0,0,0,0,0,0,300,293,2,2,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0
G41000300102002,41,3,10200,2,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774,753,9,0,0,9,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,101,89,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300102003,41,3,10200,3,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300103001,41,3,10300,1,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,764,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,221,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300103002,41,3,10300,2,175,165,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,620,16,16,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300103003,41,3,10300,3,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,579,10,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,198,194,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300104001,41,3,10400,1,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,326,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,143,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300104002,41,3,10400,2,131,122,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,479,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0
G41000300104003,41,3,10400,3,674,500,174,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1654,1372,269,193,62,14,0,10,10,0,0,0,3,3,0,0,0,0,0,0,0,0,420,409,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300106001,41,3,10600,1,71,39,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,845,21,13,0,8,0,27,27,0,0,0,6,5,1,0,0,10,10,0,0,0,50,47,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
G41000300106002,41,3,10600,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,723,33,4,0,29,0,0,0,0,0,0,66,48,0,18,0,122,116,6,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300106003,41,3,10600,3,42,35,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,1070,815,40,40,0,0,0,14,14,0,0,0,118,92,26,0,0,83,62,21,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300106004,41,3,10600,4,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1940,1657,100,100,0,0,0,23,23,0,0,0,160,95,39,26,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300107021,41,3,10702,1,175,143,11,0,11,0,0,0,0,0,0,0,16,16,0,0,0,5,5,0,0,0,850,695,51,30,21,0,0,5,5,0,0,0,84,64,20,0,0,15,15,0,0,0,157,153,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300107022,41,3,10702,2,14,0,0,0,0,0,0,10,10,0,0,0,4,0,4,0,0,0,0,0,0,0,1390,1252,26,26,0,0,0,50,50,0,0,0,61,28,33,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300107023,41,3,10702,3,35,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,522,499,9,9,0,0,0,4,0,4,0,0,10,10,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0
G41000300108001,41,3,10800,1,393,173,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,409,212,212,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300108002,41,3,10800,2,84,75,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,709,688,8,8,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300108003,41,3,10800,3,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,1037,35,34,1,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000300109001,41,3,10900,1,231,148,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,42,42,0,0,0,1230,1112,12,12,0,0,0,6,6,0,0,0,43,43,0,0,0,57,57,0,0,0,290,282,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
G41000300109002,41,3,10900,2,429,346,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,1719,1552,44,19,25,0,0,28,17,0,11,0,73,45,28,0,0,22,22,0,0,0,237,214,0,0,0,0,0,23,12,11,0,0,0,0,0,0,0,0,0,0,0,0
G41000500201001,41,5,20100,1,274,260,7,0,0,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1139,1117,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,350,0,0,0,0,0,7,0,7,0,0,6,6,0,0,0,0,0,0,0,0
G41000500201002,41,5,20100,2,220,210,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,516,465,0,0,0,0,0,29,29,0,0,0,22,0,22,0,0,0,0,0,0,0,135,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500201003,41,5,20100,3,145,74,63,63,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,607,478,114,47,0,32,35,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500202001,41,5,20200,1,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,593,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500202002,41,5,20200,2,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,528,0,0,0,0,0,29,29,0,0,0,33,22,6,0,5,0,0,0,0,0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500202003,41,5,20200,3,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,442,0,0,0,0,0,171,41,59,71,0,0,0,0,0,0,0,0,0,0,0,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500202004,41,5,20200,4,295,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349,1319,17,17,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,286,236,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0
G41000500202005,41,5,20200,5,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,449,0,0,0,0,0,149,149,0,0,0,16,16,0,0,0,0,0,0,0,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500203021,41,5,20302,1,109,50,0,0,0,0,0,9,9,0,0,0,50,50,0,0,0,0,0,0,0,0,795,608,0,0,0,0,0,85,77,8,0,0,102,31,71,0,0,0,0,0,0,0,135,91,0,0,0,0,0,0,0,0,0,0,44,0,18,21,5,0,0,0,0,0
G41000500203022,41,5,20302,2,531,441,16,16,0,0,0,15,15,0,0,0,38,38,0,0,0,21,21,0,0,0,1813,1577,45,45,0,0,0,68,55,7,6,0,64,35,29,0,0,59,59,0,0,0,243,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0
G41000500203031,41,5,20303,1,142,91,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254,1072,15,15,0,0,0,73,54,19,0,0,0,0,0,0,0,94,49,45,0,0,223,204,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500203032,41,5,20303,2,202,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,838,712,19,19,0,0,0,41,41,0,0,0,66,66,0,0,0,0,0,0,0,0,251,125,10,10,0,0,0,40,40,0,0,0,76,76,0,0,0,0,0,0,0,0
G41000500203033,41,5,20303,3,288,177,0,0,0,0,0,29,29,0,0,0,11,11,0,0,0,71,71,0,0,0,1271,993,75,65,10,0,0,62,62,0,0,0,55,21,34,0,0,86,36,50,0,0,526,498,12,12,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500203041,41,5,20304,1,594,295,0,0,0,0,0,158,158,0,0,0,141,78,63,0,0,0,0,0,0,0,1506,1044,32,0,32,0,0,251,103,84,64,0,179,148,31,0,0,0,0,0,0,0,159,128,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0
G41000500203042,41,5,20304,2,304,206,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,89,11,0,78,0,992,841,0,0,0,0,0,12,12,0,0,0,47,38,9,0,0,92,11,40,41,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500203043,41,5,20304,3,505,461,0,0,0,0,0,0,0,0,0,0,44,30,14,0,0,0,0,0,0,0,1339,1153,38,38,0,0,0,50,34,16,0,0,98,85,0,13,0,0,0,0,0,0,155,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500204011,41,5,20401,1,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,684,22,7,15,0,0,10,10,0,0,0,11,11,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500204012,41,5,20401,2,95,45,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,506,77,26,28,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500204013,41,5,20401,3,217,178,30,30,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,783,619,68,66,0,2,0,96,54,30,12,0,0,0,0,0,0,0,0,0,0,0,317,278,0,0,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0
G41000500204014,41,5,20401,4,291,255,27,27,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,912,853,36,29,7,0,0,12,12,0,0,0,11,8,3,0,0,0,0,0,0,0,141,126,0,0,0,0,0,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0
G41000500204031,41,5,20403,1,516,497,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,16,0,16,0,0,1434,1358,9,9,0,0,0,45,45,0,0,0,4,0,0,4,0,18,0,9,9,0,372,351,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,10,10,0,0,0
G41000500204032,41,5,20403,2,203,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,579,19,19,0,0,0,9,0,0,9,0,0,0,0,0,0,5,5,0,0,0,195,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
G41000500204041,41,5,20404,1,364,350,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,1057,9,9,0,0,0,48,48,0,0,0,19,0,19,0,0,22,22,0,0,0,295,285,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500204042,41,5,20404,2,548,524,9,9,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,943,883,10,10,0,0,0,19,19,0,0,0,18,13,5,0,0,13,13,0,0,0,451,419,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,27,13,14,0,0
G41000500205011,41,5,20501,1,259,150,88,88,0,0,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,694,525,84,41,43,0,0,0,0,0,0,0,85,68,0,17,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205012,41,5,20501,2,553,471,28,28,0,0,0,15,15,0,0,0,0,0,0,0,0,39,39,0,0,0,1871,1604,52,38,0,14,0,78,78,0,0,0,56,31,25,0,0,81,0,81,0,0,469,455,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
G41000500205013,41,5,20501,3,495,442,27,27,0,0,0,14,14,0,0,0,12,12,0,0,0,0,0,0,0,0,1823,1715,13,13,0,0,0,14,14,0,0,0,81,33,48,0,0,0,0,0,0,0,316,299,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205031,41,5,20503,1,273,263,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,738,653,12,12,0,0,0,55,46,9,0,0,0,0,0,0,0,18,18,0,0,0,171,157,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205032,41,5,20503,2,158,146,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,523,483,11,11,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,207,171,0,0,0,0,0,30,18,12,0,0,6,6,0,0,0,0,0,0,0,0
G41000500205041,41,5,20504,1,230,217,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,594,520,12,12,0,0,0,13,0,13,0,0,49,12,37,0,0,0,0,0,0,0,114,98,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205042,41,5,20504,2,579,532,21,21,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,1404,1306,25,14,11,0,0,42,13,0,29,0,11,11,0,0,0,20,20,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205043,41,5,20504,3,434,376,0,0,0,0,0,35,35,0,0,0,0,0,0,0,0,23,23,0,0,0,2131,1894,73,27,46,0,0,42,25,17,0,0,122,119,0,3,0,0,0,0,0,0,465,399,12,12,0,0,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205051,41,5,20505,1,171,164,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657,620,0,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,681,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500205052,41,5,20505,2,174,159,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,768,745,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500206001,41,5,20600,1,378,363,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,878,37,37,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,253,228,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500206002,41,5,20600,2,690,653,26,26,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,2005,59,59,0,0,0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500206003,41,5,20600,3,574,467,69,69,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0,0,0,2064,1693,159,54,0,105,0,68,22,35,11,0,144,91,37,16,0,0,0,0,0,0,278,225,14,14,0,0,0,0,0,0,0,0,39,16,23,0,0,0,0,0,0,0
G41000500207001,41,5,20700,1,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,437,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500207002,41,5,20700,2,408,357,42,28,0,14,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1292,1210,50,16,20,14,0,18,18,0,0,0,14,0,14,0,0,0,0,0,0,0,202,179,14,0,14,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500207003,41,5,20700,3,256,232,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,582,489,12,12,0,0,0,42,42,0,0,0,39,12,27,0,0,0,0,0,0,0,156,145,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0
G41000500208001,41,5,20800,1,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1281,1123,51,39,0,12,0,66,39,27,0,0,41,41,0,0,0,0,0,0,0,0,339,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500208002,41,5,20800,2,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,501,114,88,0,26,0,8,8,0,0,0,10,0,10,0,0,0,0,0,0,0,100,61,31,0,0,0,31,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500208003,41,5,20800,3,178,160,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,1045,994,10,10,0,0,0,8,8,0,0,0,21,16,5,0,0,12,12,0,0,0,317,281,0,0,0,0,0,20,0,15,5,0,16,0,16,0,0,0,0,0,0,0
G41000500209001,41,5,20900,1,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,696,59,34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500209002,41,5,20900,2,185,153,0,0,0,0,0,20,10,5,5,0,12,12,0,0,0,0,0,0,0,0,700,645,19,19,0,0,0,36,26,5,5,0,0,0,0,0,0,0,0,0,0,0,117,96,12,12,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0
G41000500209003,41,5,20900,3,159,155,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,819,37,18,10,9,0,112,19,0,48,45,1,0,0,1,0,0,0,0,0,0,272,253,0,0,0,0,0,19,0,0,9,10,0,0,0,0,0,0,0,0,0,0
G41000500210001,41,5,21000,1,154,99,55,40,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,588,68,34,34,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500210002,41,5,21000,2,396,333,13,13,0,0,0,50,42,8,0,0,0,0,0,0,0,0,0,0,0,0,1567,1290,87,79,6,2,0,155,116,39,0,0,0,0,0,0,0,35,35,0,0,0,303,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500210003,41,5,21000,3,165,160,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,764,745,0,0,0,0,0,19,0,16,3,0,0,0,0,0,0,0,0,0,0,0,224,197,27,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500211001,41,5,21100,1,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850,782,40,40,0,0,0,12,0,12,0,0,16,0,16,0,0,0,0,0,0,0,115,74,0,0,0,0,0,0,0,0,0,0,41,0,0,24,17,0,0,0,0,0
G41000500211002,41,5,21100,2,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,659,0,0,0,0,0,0,0,0,0,0,132,46,24,40,22,0,0,0,0,0,252,216,0,0,0,0,0,7,7,0,0,0,29,0,29,0,0,0,0,0,0,0
G41000500211003,41,5,21100,3,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500211004,41,5,21100,4,322,286,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,1335,1196,0,0,0,0,0,68,34,34,0,0,71,39,32,0,0,0,0,0,0,0,267,224,20,20,0,0,0,16,0,16,0,0,7,7,0,0,0,0,0,0,0,0
G41000500212001,41,5,21200,1,109,103,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,10,0,0,809,778,0,0,0,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500212002,41,5,21200,2,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,403,30,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500212003,41,5,21200,3,412,318,94,66,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,755,136,0,34,8,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500213001,41,5,21300,1,690,665,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232,2120,71,44,27,0,0,11,11,0,0,0,30,5,19,6,0,0,0,0,0,0,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500213002,41,5,21300,2,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,1069,23,10,0,13,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,319,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500213003,41,5,21300,3,62,48,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,649,502,111,34,77,0,0,36,24,12,0,0,0,0,0,0,0,0,0,0,0,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500214001,41,5,21400,1,382,369,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695,1449,191,159,8,24,0,30,7,0,23,0,25,12,13,0,0,0,0,0,0,0,464,451,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0
G41000500214002,41,5,21400,2,101,73,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,435,243,64,79,0,100,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,174,165,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
G41000500214003,41,5,21400,3,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,720,5,0,0,5,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
